version	asset_file	object_type	path_id	object_name	field_path	source_text	normalized_source_text	category	status	translation_guess	context_before	context_after	notes
v1.1.3	level5	raw_bytes			raw_ascii@297068	(While ON: Press 'F' to Fast-Forward time during the beginning of night events.)	(while on: press 'f' to fast-forward time during the beginning of night events.)	unknown	needs-context		Screen Resolution | Forced Night Result | Settings	Day 0 | Instant Clicking | Mouse Sensitivity	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@286741	addhappen-happenid,h,h	addhappen-happenid,h,h	unknown	needs-context		Volume SFX | Reverts automatically in: 10 | Volume Music	(Removes the requirement of holding mouse button.) | Settings | Screen Resolution	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307592	Anticipated outcomes.	anticipated outcomes.	unknown	needs-context		Everything under control. | No impact noted. | Expected results.	Critical financial hit. | Heavy financial setback. | Severely reduced returns.	MonoBehaviour length-prefixed string; script=unknown:935; length=21
v1.1.3	level5	raw_bytes			raw_ascii@307592	Anticipated outcomes.	anticipated outcomes.	unknown	needs-context		Everything under control. | No impact noted. | Expected results.	Critical financial hit. | Heavy financial setback. | Severely reduced returns.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@107608	aVL?335B	avl?335b	unknown	needs-context		U6A | EB33-C | U6A	aVL?335B | D9y | A33g	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@108824	aVL?335B	avl?335b	unknown	needs-context		EB33-C | U6A | aVL?335B	D9y | A33g | Vri?H	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307496	Calculated risk.	calculated risk.	unknown	needs-context			Everything under control. | No impact noted. | Expected results.	MonoBehaviour length-prefixed string; script=unknown:935; length=16
v1.1.3	level5	raw_bytes			raw_ascii@307496	Calculated risk.	calculated risk.	unknown	needs-context		Accept | Volume Master | Enter Action Code	Everything under control. | No impact noted. | Expected results.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@276746	Captain Whiskers may wander the sea alone.	captain whiskers may wander the sea alone.	unknown	needs-context		o6D | Sleeping with the Fishes | Shipmates sunk with the ship.	Continue | Keep new resolution? | Back to Menu	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@82552	Celestial Axis	celestial axis	unknown	needs-context		UniStorm URP System | UniStorm Volumetric Clouds | Clouds Shadows	UniStorm Stars | UniStorm Moon | UniStorm Windzone	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@82496	Clouds Shadows	clouds shadows	unknown	needs-context		InputField (TMP) | UniStorm URP System | UniStorm Volumetric Clouds	Celestial Axis | UniStorm Stars | UniStorm Moon	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307624	Critical financial hit.	critical financial hit.	unknown	needs-context		No impact noted. | Expected results. | Anticipated outcomes.	Heavy financial setback. | Severely reduced returns. | High-impact failure.	MonoBehaviour length-prefixed string; script=unknown:935; length=23
v1.1.3	level5	raw_bytes			raw_ascii@307624	Critical financial hit.	critical financial hit.	unknown	needs-context		No impact noted. | Expected results. | Anticipated outcomes.	Heavy financial setback. | Severely reduced returns. | High-impact failure.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@86288	DayGameMusic	daygamemusic	unknown	needs-context		Item Label | Item Background | mixamorig:Head	Settings | mixamorig:RightFoot | mixamorig:LeftHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1950	GameController	raw_length_prefixed@345724	Dead by the Sea.	dead by the sea.	unknown	needs-context			Your friend is sleeping with the fishes. | You lost an item to the sea. | Something broke during the night.	MonoBehaviour length-prefixed string; script=unknown:1543; length=16
v1.1.3	level5	raw_bytes			raw_ascii@345724	Dead by the Sea.	dead by the sea.	unknown	needs-context		Af>tn | Af>tn | I1V	Your friend is sleeping with the fishes. | You lost an item to the sea.! | Something broke during the night.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@53744	Directional Light	directional light	unknown	needs-context		Particle System | mixamorig:LeftUpLeg | fishpivot (5)	Text (TMP) | mixamorig:Head | mixamorig:Neck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@57648	Directional Light	directional light	unknown	needs-context		mixamorig:Neck | mixamorig:RightHandIndex2 | mixamorig:LeftHandIndex1	EndingController | mixamorig:Spine1 | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@60672	Directional Light	directional light	unknown	needs-context		mixamorig:LeftToeBase | Point Light (3) | mixamorig:LeftForeArm	mixamorig:RightHandIndex4 | mixamorig:LeftArm | mixamorig:Spine2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@65024	Directional Light	directional light	unknown	needs-context		mixamorig:LeftForeArm | mixamorig:Spine2 | mixamorig:LeftFoot	mixamorig:LeftHand | Point Light (1) | mixamorig:RightHandIndex2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@57908	EndingController	endingcontroller	unknown	needs-context		mixamorig:RightHandIndex2 | mixamorig:LeftHandIndex1 | Directional Light	mixamorig:Spine1 | mixamorig:RightHand | THE BOAT	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307516	Everything under control.	everything under control.	unknown	needs-context		Calculated risk.	No impact noted. | Expected results. | Anticipated outcomes.	MonoBehaviour length-prefixed string; script=unknown:935; length=25
v1.1.3	level5	raw_bytes			raw_ascii@307516	Everything under control.	everything under control.	unknown	needs-context		Volume Master | Enter Action Code | Calculated risk.	No impact noted. | Expected results. | Anticipated outcomes.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307736	Extensive layoffs executed.	extensive layoffs executed.	unknown	needs-context		Heavy financial setback. | Severely reduced returns. | High-impact failure.	Recovery efforts failed.	MonoBehaviour length-prefixed string; script=unknown:935; length=27
v1.1.3	level5	raw_bytes			raw_ascii@307736	Extensive layoffs executed.	extensive layoffs executed.	unknown	needs-context		Heavy financial setback. | Severely reduced returns. | High-impact failure.	Recovery efforts failed. | Cancel | UpdateInstantClick	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@78584	Fill Area	fill area	unknown	needs-context		mixamorig:RightHandIndex1 | Text (TMP) | Handle Slide Area	Handle Slide Area | mixamorig:RightHand | mixamorig:LeftShoulder	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@80760	Fill Area	fill area	unknown	needs-context		mixamorig:RightHandIndex2 | mixamorig:RightHandIndex4 | mixamorig:RightToeBase	mixamorig:LeftForeArm | mixamorig:LeftHandIndex4 | mixamorig:Neck	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@81800	Fill Area	fill area	unknown	needs-context		Accept | Handle Slide Area | mixamorig:RightHandIndex3	mixamorig:LeftHand | mixamorig:LeftHandIndex1 | mixamorig:RightLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@85496	Fill Area	fill area	unknown	needs-context		mixamorig:RightUpLeg | PausedTitle | Restore	mixamorig:LeftFoot | Item Label | Item Background	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@88248	Fill Area	fill area	unknown	needs-context		mixamorig:LeftArm | mixamorig:RightForeArm | Sliding Area	mixamorig:Spine1 | aB33-C | D9y	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@53672	fishpivot (5)	fishpivot (5)	unknown	needs-context		mixamorig:RightHandIndex3 | Particle System | mixamorig:LeftUpLeg	Directional Light | Text (TMP) | mixamorig:Head	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1940	UniStorm URP System	raw_length_prefixed@330980	FPS Player	fps player	unknown	needs-context			Main Camera	MonoBehaviour length-prefixed string; script=unknown:728; length=10
v1.1.3	level5	raw_bytes			raw_ascii@330980	FPS Player	fps player	unknown	needs-context		UpdateInstantClick | UpdateMousesens | OpenSettings	Main Camera | A3rp | A3rp	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@78328	Handle Slide Area	handle slide area	unknown	needs-context		Text (TMP) | mixamorig:RightHandIndex1 | Text (TMP)	Fill Area | Handle Slide Area | mixamorig:RightHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@79048	Handle Slide Area	handle slide area	unknown	needs-context		Text (TMP) | Handle Slide Area | Fill Area	mixamorig:RightHand | mixamorig:LeftShoulder | Text Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@81416	Handle Slide Area	handle slide area	unknown	needs-context		mixamorig:LeftHandIndex4 | mixamorig:Neck | Accept	mixamorig:RightHandIndex3 | Fill Area | mixamorig:LeftHand	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@83464	Handle Slide Area	handle slide area	unknown	needs-context		UniStorm Sun | Item | Item Checkmark	mixamorig:Spine2 | Text (TMP) | Handle Slide Area	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@84120	Handle Slide Area	handle slide area	unknown	needs-context		Handle Slide Area | mixamorig:Spine2 | Text (TMP)	mixamorig:RightUpLeg | PausedTitle | Restore	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307652	Heavy financial setback.	heavy financial setback.	unknown	needs-context		Expected results. | Anticipated outcomes. | Critical financial hit.	Severely reduced returns. | High-impact failure. | Extensive layoffs executed.	MonoBehaviour length-prefixed string; script=unknown:935; length=24
v1.1.3	level5	raw_bytes			raw_ascii@307652	Heavy financial setback.	heavy financial setback.	unknown	needs-context		Expected results. | Anticipated outcomes. | Critical financial hit.	Severely reduced returns. | High-impact failure. | Extensive layoffs executed.	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1950	GameController	raw_length_prefixed@346464	Help may be on the way...	help may be on the way...	unknown	needs-context		Something broke during the night. | You did not sleep very well. | You feel weak.		MonoBehaviour length-prefixed string; script=unknown:1543; length=25
v1.1.3	level5	raw_bytes			raw_ascii@346464	Help may be on the way...	help may be on the way...	unknown	needs-context		Something broke during the night. | You did not sleep very well. | You feel weak.		raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1816	EndingController	raw_length_prefixed@307712	High-impact failure.	high-impact failure.	unknown	needs-context		Critical financial hit. | Heavy financial setback. | Severely reduced returns.	Extensive layoffs executed. | Recovery efforts failed.	MonoBehaviour length-prefixed string; script=unknown:935; length=20
v1.1.3	level5	raw_bytes			raw_ascii@307712	High-impact failure.	high-impact failure.	unknown	needs-context		Critical financial hit. | Heavy financial setback. | Severely reduced returns.	Extensive layoffs executed. | Recovery efforts failed. | Cancel	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	GameObject	131	house_far (1)	m_Name	house_far (1)	house_far (1)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	321	house_far (2)	m_Name	house_far (2)	house_far (2)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	4	house_far (3)	m_Name	house_far (3)	house_far (3)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	67	house_far (4)	m_Name	house_far (4)	house_far (4)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	157	house_far (5)	m_Name	house_far (5)	house_far (5)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	262	house_far (6)	m_Name	house_far (6)	house_far (6)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	168	house_far (7)	m_Name	house_far (7)	house_far (7)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	GameObject	331	house_far (8)	m_Name	house_far (8)	house_far (8)	unknown	needs-context				UnityPy typetree string
v1.1.3	level5	raw_bytes			raw_ascii@59856	HouseSmoke	housesmoke	unknown	needs-context		THE BOAT | sleep | mixamorig:RightHandIndex1	mixamorig:RightToeBase | mixamorig:LeftToeBase | Point Light (3)	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@82268	InputField (TMP)	inputfield (tmp)	unknown	needs-context		mixamorig:LeftHand | mixamorig:LeftHandIndex1 | mixamorig:RightLeg	UniStorm URP System | UniStorm Volumetric Clouds | Clouds Shadows	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@83204	Item	item	unknown	needs-context		UniStorm Moon | UniStorm Windzone | UniStorm Sun	Item Checkmark | Handle Slide Area | mixamorig:Spine2	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1762	help	raw_length_prefixed@283356	"kill
getfish
superhelp"	kill getfish superhelp	unknown	needs-context				MonoBehaviour length-prefixed string; script=unknown:2177; length=22
v1.1.3	level5	raw_bytes			raw_ascii@50696	Library/unity default resources	library/unity default resources	unknown	needs-context			mixamorig:LeftHandIndex2 | mixamorig:LeftHandIndex2 | mixamorig:LeftArm	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	MonoBehaviour	1940	UniStorm URP System	raw_length_prefixed@331012	Main Camera	main camera	unknown	needs-context		FPS Player		MonoBehaviour length-prefixed string; script=unknown:728; length=11
v1.1.3	level5	raw_bytes			raw_ascii@331012	Main Camera	main camera	unknown	needs-context		UpdateMousesens | OpenSettings | FPS Player	A3rp | A3rp | A3rp	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@54056	mixamorig:Head	mixamorig:head	unknown	needs-context		fishpivot (5) | Directional Light | Text (TMP)	mixamorig:Neck | mixamorig:RightForeArm | mixamorig:LeftHandIndex4	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@55464	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightUpLeg | mixamorig:Spine | mixamorig:RightHandIndex2	mixamorig:RightArm | mixamorig:RightFoot | mixamorig:LeftUpLeg	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@66376	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:RightLeg | THE BOAT | mixamorig:LeftHandIndex3	Particle System (1) | mixamorig:LeftHandIndex4 | THE BOAT	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@86072	mixamorig:Head	mixamorig:head	unknown	needs-context		mixamorig:LeftFoot | Item Label | Item Background	DayGameMusic | Settings | mixamorig:RightFoot	raw byte fallback candidate; inspect neighbouring Unity object if promoted
v1.1.3	level5	raw_bytes			raw_ascii@62872	mixamorig:Hips	mixamorig:hips	unknown	needs-context		mixamorig:RightToeBase | mixamorig:LeftShoulder | mixamorig:Spine2	mixamorig:RightUpLeg | mixamorig:RightHandIndex3 | Point Light	raw byte fallback candidate; inspect neighbouring Unity object if promoted
